system:index,LST_Night_1km_median,LST_Night_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2015_05_03,13.600000000000023,1.5129903337430675,{LST_Night_1km=15.430000000000007},{LST_Night_1km=8.390000000000043},1430611200000,40,
2015_05_04,12.850000000000023,1.4079758520656505,{LST_Night_1km=14.270000000000039},{LST_Night_1km=8.130000000000052},1430697600000,40,
2015_05_05,11.900000000000034,1.783102913462928,{LST_Night_1km=14.150000000000034},{LST_Night_1km=6.4500000000000455},1430784000000,40,
2015_05_06,10.090000000000032,1.7835589008892294,{LST_Night_1km=11.090000000000032},{LST_Night_1km=3.670000000000016},1430870400000,17,
2015_05_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1430956800000,0,
2015_05_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1431043200000,0,
2015_05_09,8.940000000000026,1.057738349813725,{LST_Night_1km=10.370000000000005},{LST_Night_1km=6.4500000000000455},1431129600000,24,
2015_05_10,10.520000000000039,1.4249785963304866,{LST_Night_1km=12.210000000000036},{LST_Night_1km=5.170000000000016},1431216000000,40,
2015_05_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1431302400000,0,
2015_05_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1431388800000,0,
2015_05_13,7.2900000000000205,1.6101808097229342,{LST_Night_1km=9.130000000000052},{LST_Night_1km=3.410000000000025},1431475200000,25,
2015_05_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1431561600000,0,
2015_05_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1431648000000,0,
2015_05_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1431734400000,0,
2015_05_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1431820800000,0,
2015_05_18,,,{LST_Night_1km=null},{LST_Night_1km=null},1431907200000,0,
2015_05_19,,,{LST_Night_1km=null},{LST_Night_1km=null},1431993600000,0,
2015_05_20,,,{LST_Night_1km=null},{LST_Night_1km=null},1432080000000,0,
2015_05_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1432166400000,0,
2015_05_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1432252800000,0,
2015_05_23,1.5900000000000318,0.940775079389328,{LST_Night_1km=4.3700000000000045},{LST_Night_1km=0.11000000000001364},1432339200000,40,
2015_05_24,,,{LST_Night_1km=null},{LST_Night_1km=null},1432425600000,0,
2015_05_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1432512000000,0,
2015_05_26,14.970000000000027,1.482311623782259,{LST_Night_1km=16.190000000000055},{LST_Night_1km=9.610000000000014},1432598400000,40,
2015_05_27,12.410000000000025,1.5926314702403679,{LST_Night_1km=14.590000000000032},{LST_Night_1km=7.830000000000041},1432684800000,40,
2015_05_28,16.51000000000002,1.4952521526485096,{LST_Night_1km=18.190000000000055},{LST_Night_1km=11.990000000000009},1432771200000,40,
2015_05_29,10.57000000000005,0.0,{LST_Night_1km=10.57000000000005},{LST_Night_1km=10.57000000000005},1432857600000,2,
2015_05_30,,,{LST_Night_1km=null},{LST_Night_1km=null},1432944000000,0,
2015_05_31,,,{LST_Night_1km=null},{LST_Night_1km=null},1433030400000,0,
2015_06_01,14.820000000000022,1.3310593525459449,{LST_Night_1km=17.29000000000002},{LST_Night_1km=11.610000000000014},1433116800000,40,
2015_06_02,11.650000000000034,0.7270641114937829,{LST_Night_1km=12.590000000000032},{LST_Night_1km=10.810000000000002},1433203200000,3,
2015_06_03,,,{LST_Night_1km=null},{LST_Night_1km=null},1433289600000,0,
2015_06_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1433376000000,0,
2015_06_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1433462400000,0,
2015_06_06,15.79000000000002,1.0331178753552699,{LST_Night_1km=17.010000000000048},{LST_Night_1km=12.150000000000034},1433548800000,39,
2015_06_07,14.76000000000002,1.6378747662749142,{LST_Night_1km=17.750000000000057},{LST_Night_1km=11.450000000000045},1433635200000,40,
2015_06_08,15.620000000000033,1.3329182270491677,{LST_Night_1km=17.230000000000018},{LST_Night_1km=11.990000000000009},1433721600000,40,
2015_06_09,19.310000000000002,2.769815394325193,{LST_Night_1km=22.730000000000018},{LST_Night_1km=12.950000000000045},1433808000000,33,
2015_06_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1433894400000,0,
2015_06_11,18.660000000000025,1.8875268872257016,{LST_Night_1km=21.310000000000002},{LST_Night_1km=13.850000000000023},1433980800000,40,
2015_06_12,16.600000000000023,1.54744620261899,{LST_Night_1km=19.210000000000036},{LST_Night_1km=13.350000000000023},1434067200000,40,
2015_06_13,19.580000000000013,1.5993558078176313,{LST_Night_1km=21.29000000000002},{LST_Night_1km=15.090000000000032},1434153600000,40,
2015_06_14,17.470000000000027,1.894024719978402,{LST_Night_1km=20.370000000000005},{LST_Night_1km=12.590000000000032},1434240000000,38,
2015_06_15,19.31000000000003,1.1607476039173175,{LST_Night_1km=20.970000000000027},{LST_Night_1km=16.170000000000016},1434326400000,40,
2015_06_16,17.730000000000018,1.5582521458351726,{LST_Night_1km=19.810000000000002},{LST_Night_1km=14.630000000000052},1434412800000,40,
2015_06_17,18.26000000000002,1.099315696240266,{LST_Night_1km=19.79000000000002},{LST_Night_1km=15.330000000000041},1434499200000,40,
2015_06_18,19.620000000000033,1.7342686498925302,{LST_Night_1km=21.850000000000023},{LST_Night_1km=14.210000000000036},1434585600000,40,
2015_06_19,17.130000000000052,1.532215906164568,{LST_Night_1km=18.33000000000004},{LST_Night_1km=12.490000000000009},1434672000000,33,
2015_06_20,,,{LST_Night_1km=null},{LST_Night_1km=null},1434758400000,0,
2015_06_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1434844800000,0,
2015_06_22,17.410000000000025,2.2079542769532106,{LST_Night_1km=19.750000000000057},{LST_Night_1km=12.510000000000048},1434931200000,37,
2015_06_23,17.480000000000018,2.143103123976997,{LST_Night_1km=20.250000000000057},{LST_Night_1km=12.79000000000002},1435017600000,40,
2015_06_24,,,{LST_Night_1km=null},{LST_Night_1km=null},1435104000000,0,
2015_06_25,19.640000000000015,2.2160703395876036,{LST_Night_1km=21.79000000000002},{LST_Night_1km=14.170000000000016},1435190400000,40,
2015_06_26,20.81000000000003,1.4291528084848788,{LST_Night_1km=21.970000000000027},{LST_Night_1km=17.410000000000025},1435276800000,40,
2015_06_27,21.940000000000026,1.4265580079337365,{LST_Night_1km=23.410000000000025},{LST_Night_1km=17.850000000000023},1435363200000,40,
2015_06_28,20.650000000000034,2.8971322058652444,{LST_Night_1km=23.53000000000003},{LST_Night_1km=14.57000000000005},1435449600000,37,
2015_06_29,,,{LST_Night_1km=null},{LST_Night_1km=null},1435536000000,0,
2015_06_30,21.350000000000023,3.2356797846262513,{LST_Night_1km=22.730000000000018},{LST_Night_1km=13.07000000000005},1435622400000,39,
2015_07_01,22.910000000000025,1.687518592490265,{LST_Night_1km=24.07000000000005},{LST_Night_1km=18.77000000000004},1435708800000,40,
2015_07_02,19.33000000000004,2.289708903748536,{LST_Night_1km=23.650000000000034},{LST_Night_1km=16.27000000000004},1435795200000,26,
2015_07_03,19.190000000000055,1.6571462699472281,{LST_Night_1km=21.470000000000027},{LST_Night_1km=17.03000000000003},1435881600000,25,
2015_07_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1435968000000,0,
2015_07_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1436054400000,0,
2015_07_06,13.870000000000005,0.26981475126462484,{LST_Night_1km=13.930000000000007},{LST_Night_1km=13.330000000000041},1436140800000,3,
2015_07_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1436227200000,0,
2015_07_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1436313600000,0,
2015_07_09,,,{LST_Night_1km=null},{LST_Night_1km=null},1436400000000,0,
2015_07_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1436486400000,0,
2015_07_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1436572800000,0,
2015_07_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1436659200000,0,
2015_07_13,14.850000000000023,1.1643627957907463,{LST_Night_1km=17.33000000000004},{LST_Night_1km=12.810000000000002},1436745600000,19,
2015_07_14,13.390000000000043,1.3449494001221425,{LST_Night_1km=14.610000000000014},{LST_Night_1km=10.670000000000016},1436832000000,24,
2015_07_15,13.990000000000009,0.0,{LST_Night_1km=13.990000000000009},{LST_Night_1km=13.990000000000009},1436918400000,1,
2015_07_16,18.400000000000034,2.4424585973973,{LST_Night_1km=20.390000000000043},{LST_Night_1km=13.03000000000003},1437004800000,40,
2015_07_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1437091200000,0,
2015_07_18,18.220000000000027,3.004858732120395,{LST_Night_1km=19.630000000000052},{LST_Night_1km=11.03000000000003},1437177600000,40,
2015_07_19,18.590000000000032,2.8301957087805985,{LST_Night_1km=20.630000000000052},{LST_Night_1km=12.130000000000052},1437264000000,40,
2015_07_20,20.620000000000033,2.787804871220354,{LST_Night_1km=22.450000000000045},{LST_Night_1km=13.57000000000005},1437350400000,40,
2015_07_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1437436800000,0,
2015_07_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1437523200000,0,
2015_07_23,16.620000000000033,3.0457705109775,{LST_Night_1km=18.850000000000023},{LST_Night_1km=10.490000000000009},1437609600000,38,
2015_07_24,17.810000000000002,3.499451633570618,{LST_Night_1km=19.79000000000002},{LST_Night_1km=9.830000000000041},1437696000000,39,
2015_07_25,18.03000000000003,3.086310904623799,{LST_Night_1km=19.79000000000002},{LST_Night_1km=11.130000000000052},1437782400000,40,
2015_07_26,17.55000000000001,2.5864183729628776,{LST_Night_1km=19.250000000000057},{LST_Night_1km=11.750000000000057},1437868800000,40,
2015_07_27,16.06000000000003,2.819901964858498,{LST_Night_1km=18.930000000000007},{LST_Night_1km=10.890000000000043},1437955200000,38,
2015_07_28,14.30000000000004,2.7049540741406037,{LST_Night_1km=17.010000000000048},{LST_Night_1km=8.770000000000039},1438041600000,36,
2015_07_29,17.77000000000004,3.7127049101699336,{LST_Night_1km=20.07000000000005},{LST_Night_1km=9.270000000000039},1438128000000,40,
2015_07_30,17.52000000000001,3.8200816417977217,{LST_Night_1km=20.53000000000003},{LST_Night_1km=9.210000000000036},1438214400000,40,
2015_07_31,21.690000000000026,2.2610435090904097,{LST_Night_1km=23.27000000000004},{LST_Night_1km=15.510000000000048},1438300800000,40,
2015_08_01,18.510000000000048,2.889333534893843,{LST_Night_1km=21.630000000000052},{LST_Night_1km=13.350000000000023},1438387200000,29,
2015_08_02,,,{LST_Night_1km=null},{LST_Night_1km=null},1438473600000,0,
2015_08_03,,,{LST_Night_1km=null},{LST_Night_1km=null},1438560000000,0,
2015_08_04,17.57000000000002,2.8690682031925676,{LST_Night_1km=20.230000000000018},{LST_Night_1km=11.930000000000007},1438646400000,38,
2015_08_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1438732800000,0,
2015_08_06,16.390000000000043,0.992708108033343,{LST_Night_1km=17.150000000000034},{LST_Night_1km=13.850000000000023},1438819200000,14,
2015_08_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1438905600000,0,
2015_08_08,16.150000000000006,2.474570467778176,{LST_Night_1km=17.730000000000018},{LST_Night_1km=10.150000000000034},1438992000000,40,
2015_08_09,17.460000000000036,3.3252428482744003,{LST_Night_1km=19.210000000000036},{LST_Night_1km=10.07000000000005},1439078400000,40,
2015_08_10,7.880000000000024,0.19922070396645414,{LST_Night_1km=8.170000000000016},{LST_Night_1km=7.630000000000052},1439164800000,6,
2015_08_11,10.050000000000011,0.840264508618819,{LST_Night_1km=10.870000000000005},{LST_Night_1km=8.010000000000048},1439251200000,9,
2015_08_12,14.430000000000007,2.65006493505349,{LST_Night_1km=18.210000000000036},{LST_Night_1km=8.470000000000027},1439337600000,25,
2015_08_13,17.06000000000003,3.4065251723713943,{LST_Night_1km=19.310000000000002},{LST_Night_1km=9.750000000000057},1439424000000,40,
2015_08_14,18.00000000000003,4.477636402165788,{LST_Night_1km=20.410000000000025},{LST_Night_1km=8.090000000000032},1439510400000,40,
2015_08_15,15.370000000000005,1.6454998758036499,{LST_Night_1km=16.730000000000018},{LST_Night_1km=10.590000000000032},1439596800000,21,
2015_08_16,17.60000000000005,4.308798875556847,{LST_Night_1km=19.510000000000048},{LST_Night_1km=7.170000000000016},1439683200000,40,
2015_08_17,18.190000000000026,3.7540985602405357,{LST_Night_1km=19.630000000000052},{LST_Night_1km=8.670000000000016},1439769600000,40,
2015_08_18,18.56000000000003,4.284887863176819,{LST_Night_1km=20.850000000000023},{LST_Night_1km=8.710000000000036},1439856000000,40,
2015_08_19,19.120000000000005,3.8949627726077254,{LST_Night_1km=21.090000000000032},{LST_Night_1km=10.07000000000005},1439942400000,40,
2015_08_20,18.51000000000002,3.005882191636915,{LST_Night_1km=20.090000000000032},{LST_Night_1km=10.990000000000009},1440028800000,40,
2015_08_21,19.00000000000003,3.919011323025205,{LST_Night_1km=21.07000000000005},{LST_Night_1km=9.890000000000043},1440115200000,40,
2015_08_22,16.07000000000005,2.978038307854777,{LST_Night_1km=18.27000000000004},{LST_Night_1km=9.670000000000016},1440201600000,39,
2015_08_23,19.31000000000003,3.746166540611886,{LST_Night_1km=21.710000000000036},{LST_Night_1km=10.750000000000057},1440288000000,40,
2015_08_24,,,{LST_Night_1km=null},{LST_Night_1km=null},1440374400000,0,
2015_08_25,18.30000000000004,1.9893913013784101,{LST_Night_1km=20.190000000000055},{LST_Night_1km=14.110000000000014},1440460800000,40,
2015_08_26,17.240000000000038,3.402546432044982,{LST_Night_1km=19.29000000000002},{LST_Night_1km=8.29000000000002},1440547200000,36,
2015_08_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1440633600000,0,
2015_08_28,15.070000000000022,2.565151366023496,{LST_Night_1km=16.77000000000004},{LST_Night_1km=8.29000000000002},1440720000000,28,
2015_08_29,,,{LST_Night_1km=null},{LST_Night_1km=null},1440806400000,0,
2015_08_30,14.53000000000003,2.5623447898478404,{LST_Night_1km=16.250000000000057},{LST_Night_1km=8.910000000000025},1440892800000,31,
2015_08_31,12.490000000000038,0.9494325790819529,{LST_Night_1km=13.490000000000009},{LST_Night_1km=11.03000000000003},1440979200000,6,
2015_09_01,15.890000000000043,1.2738921652554696,{LST_Night_1km=17.05000000000001},{LST_Night_1km=11.750000000000057},1441065600000,31,
2015_09_02,14.79000000000002,3.0679781090880534,{LST_Night_1km=16.390000000000043},{LST_Night_1km=7.390000000000043},1441152000000,39,
2015_09_03,,,{LST_Night_1km=null},{LST_Night_1km=null},1441238400000,0,
2015_09_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1441324800000,0,
2015_09_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1441411200000,0,
2015_09_06,12.31000000000003,0.45899346400579333,{LST_Night_1km=12.750000000000057},{LST_Night_1km=10.810000000000002},1441497600000,16,
2015_09_07,10.610000000000014,3.3938522851375383,{LST_Night_1km=11.490000000000009},{LST_Night_1km=2.7700000000000387},1441584000000,18,
2015_09_08,13.200000000000017,4.055023273669341,{LST_Night_1km=15.610000000000014},{LST_Night_1km=4.010000000000048},1441670400000,40,
2015_09_09,14.010000000000048,3.928191602026971,{LST_Night_1km=16.170000000000016},{LST_Night_1km=3.890000000000043},1441756800000,37,
2015_09_10,16.120000000000033,4.147796734412144,{LST_Night_1km=18.090000000000032},{LST_Night_1km=6.3700000000000045},1441843200000,40,
2015_09_11,16.380000000000024,3.9739750565397234,{LST_Night_1km=19.170000000000016},{LST_Night_1km=7.750000000000057},1441929600000,40,
2015_09_12,16.83000000000004,3.4885890062370284,{LST_Night_1km=17.750000000000057},{LST_Night_1km=6.830000000000041},1442016000000,39,
2015_09_13,18.650000000000034,1.60679114317257,{LST_Night_1km=22.53000000000003},{LST_Night_1km=17.470000000000027},1442102400000,9,
2015_09_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1442188800000,0,
2015_09_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1442275200000,0,
2015_09_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1442361600000,0,
2015_09_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1442448000000,0,
2015_09_18,8.150000000000034,0.0,{LST_Night_1km=8.150000000000034},{LST_Night_1km=8.150000000000034},1442534400000,1,
2015_09_19,11.310000000000002,3.7757376180026,{LST_Night_1km=13.950000000000045},{LST_Night_1km=3.7900000000000205},1442620800000,25,
2015_09_20,12.850000000000023,3.425085561273008,{LST_Night_1km=15.050000000000011},{LST_Night_1km=5.610000000000014},1442707200000,35,
2015_09_21,13.620000000000033,3.1728498231085673,{LST_Night_1km=15.010000000000048},{LST_Night_1km=5.830000000000041},1442793600000,40,
2015_09_22,15.350000000000023,3.43882505370657,{LST_Night_1km=17.470000000000027},{LST_Night_1km=7.310000000000002},1442880000000,40,
2015_09_23,11.680000000000035,3.5038549803026524,{LST_Night_1km=13.810000000000002},{LST_Night_1km=4.210000000000036},1442966400000,38,
2015_09_24,13.340000000000032,3.6755404989176346,{LST_Night_1km=16.890000000000043},{LST_Night_1km=3.1900000000000546},1443052800000,28,
2015_09_25,13.730000000000018,4.409741770807802,{LST_Night_1km=16.03000000000003},{LST_Night_1km=3.8500000000000227},1443139200000,39,
2015_09_26,14.410000000000025,3.255078493677222,{LST_Night_1km=16.450000000000045},{LST_Night_1km=6.730000000000018},1443225600000,40,
2015_09_27,13.81000000000003,4.1361919684656785,{LST_Night_1km=16.33000000000004},{LST_Night_1km=3.890000000000043},1443312000000,40,
2015_09_28,13.410000000000053,4.1650807615219225,{LST_Night_1km=16.450000000000045},{LST_Night_1km=4.270000000000039},1443398400000,40,
2015_09_29,13.490000000000009,4.686459111098695,{LST_Night_1km=16.110000000000014},{LST_Night_1km=2.8700000000000045},1443484800000,40,
2015_09_30,11.07000000000005,3.7726006836620525,{LST_Night_1km=13.470000000000027},{LST_Night_1km=2.4700000000000273},1443571200000,35,
2015_10_01,10.28000000000003,3.5711544001905113,{LST_Night_1km=11.850000000000023},{LST_Night_1km=2.8500000000000227},1443657600000,8,
2015_10_02,1.7500000000000568,3.1217020998167007,{LST_Night_1km=9.190000000000055},{LST_Night_1km=1.150000000000034},1443744000000,5,
2015_10_03,11.110000000000014,1.5435313047971821,{LST_Night_1km=11.57000000000005},{LST_Night_1km=8.090000000000032},1443830400000,3,
2015_10_04,4.590000000000032,2.3327079822841634,{LST_Night_1km=10.390000000000043},{LST_Night_1km=2.8500000000000227},1443916800000,14,
2015_10_05,8.870000000000005,3.94909576183058,{LST_Night_1km=11.390000000000043},{LST_Night_1km=1.1300000000000523},1444003200000,31,
2015_10_06,10.680000000000035,4.087152921044187,{LST_Night_1km=13.050000000000011},{LST_Night_1km=1.670000000000016},1444089600000,40,
2015_10_07,-0.5099999999999909,0.33686050525403205,{LST_Night_1km=-0.049999999999954525},{LST_Night_1km=-0.8699999999999477},1444176000000,4,
2015_10_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1444262400000,0,
2015_10_09,,,{LST_Night_1km=null},{LST_Night_1km=null},1444348800000,0,
2015_10_10,11.920000000000044,3.4325870345848424,{LST_Night_1km=14.210000000000036},{LST_Night_1km=3.6300000000000523},1444435200000,40,
2015_10_11,9.910000000000025,3.4002880760312078,{LST_Night_1km=12.690000000000055},{LST_Night_1km=3.1300000000000523},1444521600000,40,
2015_10_12,10.590000000000032,4.60286171853989,{LST_Night_1km=14.550000000000011},{LST_Night_1km=1.0500000000000114},1444608000000,40,
2015_10_13,10.81000000000003,4.3806135415030605,{LST_Night_1km=14.870000000000005},{LST_Night_1km=2.2700000000000387},1444694400000,40,
2015_10_14,11.330000000000041,3.9438528116551224,{LST_Night_1km=14.950000000000045},{LST_Night_1km=3.4700000000000273},1444780800000,40,
2015_10_15,11.740000000000038,4.028258184376971,{LST_Night_1km=15.230000000000018},{LST_Night_1km=2.7100000000000364},1444867200000,40,
